Date,Open,High,Low,Close,Adj Close,Volume
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,143.32508850097656,38505400
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,143.74407958984375,29128200
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,145.18051147460938,25208900
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,145.5496063232422,22563800
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0,148.63197326660156,26829500
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,147.16558837890625,21564100
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,144.781494140625,27837700
2024-02-14,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625,145.57952880859375,22704200
2024-02-15,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094,142.4173583984375,37590700
2024-02-16,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094,140.17291259765625,31451100
2024-02-20,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875,140.77142333984375,25144700
2024-02-21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,142.19789123535156,23315700
2024-02-22,144.92999267578125,145.0,142.8000030517578,144.08999633789062,143.7340850830078,27191900
2024-02-23,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672,143.6044158935547,19493800
2024-02-26,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875,137.23020935058594,53641800
2024-02-27,138.02000427246094,139.25,137.08999633789062,138.8800048828125,138.53695678710938,33099200
2024-02-28,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125,136.0431365966797,37328600
2024-02-29,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672,138.11801147460938,42133000
2024-03-01,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844,136.80125427246094,31119500
2024-03-04,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562,133.0206298828125,55999400
2024-03-05,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453,132.34230041503906,40194800
2024-03-06,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438,131.07542419433594,35318600
2024-03-07,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125,134.04808044433594,37738200
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938,135.07553100585938,39343100
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,137.32994079589844,32437800
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5,138.15789794921875,27563400
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328,139.4447021484375,23347200
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,142.7465362548828,42753400
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,140.83126831054688,49460600
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,147.31521606445312,69273700
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,146.6668243408203,24070400
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,148.3726043701172,21311500
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,147.2354278564453,24755600
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,150.39759826660156,29175700
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,149.69932556152344,19229300
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,150.29783630371094,22149100
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,150.49732971191406,22879200
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,150.55718994140625,24485400
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,155.10594177246094,31730800
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,154.17822265625,24586000
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,154.53733825683594,24705000
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,150.15818786621094,34724700
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,152.12332153320312,23449300
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,154.46751403808594,20702000
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,156.21319580078125,31113000
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,155.7543182373047,22838600
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,159.01625061035156,27166400
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,157.34039306640625,25329200
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,154.4774932861328,27136500
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,154.01861572265625,20779500
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,155.0859832763672,21763100
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,155.6246337890625,19883000
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,153.70938110351562,32239100
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,155.89398193359375,26446200
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,157.86907958984375,21151600
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,158.73695373535156,22779100
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,155.6146697998047,57109700
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,171.52528381347656,64665300
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,165.73959350585938,45610000
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,162.3779296875,33562900
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,163.4552459716797,33493200
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,166.20843505859375,24294500
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,166.826904296875,34662400
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,167.68479919433594,21871300
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,170.82699584960938,28039700
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,168.96163940429688,19569100
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,169.54019165039062,15346700
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,168.23342895507812,29799900
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,168.7222137451172,31327600
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,169.91925048828125,25127100
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,172.08389282226562,26948400
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,173.749755859375,27867900
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,175.6251220703125,24479300
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,176.48300170898438,22554400
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,177.41070556640625,16989400
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,175.9443359375,17880000
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,173.12132263183594,21024900
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,174.55776977539062,16572500
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,175.9642791748047,20572200
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,175.46551513671875,23388700
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,171.6848907470703,22958700
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,172.07391357421875,37638900
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,172.7422637939453,27459100
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,173.3607177734375,26879600
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,174.97674560546875,22068500
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,176.29345703125,23251000
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,174.02908325195312,19661400
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,174.778076171875,23779200
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,176.3859405517578,21540600
2024-06-12,178.25,180.41000366210938,176.11000061035156,177.7899932861328,177.55438232421875,27864700
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,174.92788696289062,20913300
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,176.5557098388672,18063600
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,177.005126953125,19618500
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,174.85797119140625,21869900
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,176.06637573242188,20160100
2024-06-21,177.0,180.85000610351562,176.61000061035156,179.6300048828125,179.3919677734375,58582700
2024-06-24,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,178.9824981689453,18298000
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,183.78611755371094,23235600
2024-06-26,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,183.63632202148438,19839000
2024-06-27,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,185.164306640625,18848900
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,181.9086151123047,29156600
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,182.7475128173828,16006100
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,184.99452209472656,17372500
2024-07-03,184.85000610351562,186.08999633789062,184.0,185.82000732421875,185.57376098632812,10242100
2024-07-05,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,190.34742736816406,20967500
2024-07-08,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,188.7794952392578,21035900
2024-07-09,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,188.7295684814453,15121400
2024-07-10,189.14999389648438,191.75,189.02999877929688,191.17999267578125,190.9266357421875,15952500
2024-07-11,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,185.3240966796875,25625800
2024-07-12,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,184.8247528076172,22898400
2024-07-15,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,186.28280639648438,16474000
2024-07-16,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,183.67626953125,18290700
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,180.78012084960938,20734100
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,177.45452880859375,25315700
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,177.42457580566406,18881900
2024-07-22,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,181.4292449951172,24100300
2024-07-23,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,181.54908752441406,36352700
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,172.40122985839844,49585200
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,167.05831909179688,44852000
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,166.7786865234375,41336900
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,169.3053436279297,20293800
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,170.0643310546875,18959700
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,171.3126678466797,25729100
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,170.53370666503906,24531400
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,166.43914794921875,29130100
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,159.03897094726562,53630700
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,158.08023071289062,49004600
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,158.7293701171875,25138600
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,161.81527709960938,25578800
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,163.45310974121094,28602300
